isin,company_name,type,nse_symbol,bse_script_code,open_date,close_date,listing_date,issue_price,issue_amount_cr,pricing_method,listing_at,lead_manager,year,market_maker,market_maker_src,fresh_issue_cr,fresh_issue_cr_src,ofs_cr,ofs_cr_src,ofs_pct,ofs_pct_src,anchor_allocation_cr,anchor_allocation_cr_src,listing_open,listing_open_src,listing_high,listing_high_src,listing_low,listing_low_src,listing_close,listing_close_src,objects_of_issue,objects_of_issue_src,issue_size_cr,issue_size_cr_src,sub_qib_x,sub_nii_x,sub_retail_x,sub_total_x,sub_qib_cr,sub_nii_cr,sub_retail_cr,sub_total_cr,gmp_pct,promoter_pre_issue_pct,promoter_post_issue_pct,price_band_low,book_built,lot_size_shares,min_investment_rs,pe_ratio,pat_ttm_cr,sales_ttm_cr,eps_ttm,net_sales_yr1,net_sales_yr2,net_sales_yr3,operating_profit_yr1,operating_profit_yr2,operating_profit_yr3,pat_yr1,pat_yr2,pat_yr3,eps_yr1,eps_yr2,eps_yr3,shareholder_funds_yr1,shareholder_funds_yr2,shareholder_funds_yr3,borrowings_yr1,borrowings_yr2,borrowings_yr3,total_assets_yr1,total_assets_yr2,total_assets_yr3,operating_cf_yr1,operating_cf_yr2,operating_cf_yr3,pre_ipo_pat_margin_pct,pre_ipo_roe_pct,pre_ipo_debt_equity,pre_ipo_net_sales,pre_ipo_pat,pre_ipo_fin_year,pre_ipo_years_available,sub_total_x_src,pat_yr3_src,gmp_pct_src,promoter_post_issue_pct_src,ticker_ns,ticker_bo,confidence,confidence_reason,isin_xchg_check,ticker_needs_review,name_at_ipo,official_isin_name,name_isin_check
INE0IM001015,Wherrelz IT Solutions Ltd.,SME,,543436.0,2021-12-16,2021-12-21,2021-12-29,171.0,2.01,Fixed Price,BSE SME,Fedex Securities,2021,Gretex Share Broking Pvt.Ltd.,chittorgarh,2.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,173.05,chittorgarh,178.5,chittorgarh,173.05,chittorgarh,177.2,chittorgarh,Funding working capital requirements | General Corporate Purpose,chittorgarh,2.0,chittorgarh,,,,,,,,,,,,,,,,,,,,0.19,0.22,0.2,0.01,0.05,0.03,0.01,0.03,0.02,10.0,30.0,20.0,,,,,,,,,,0.02,0.0,0.03,10.0,,,0.2,0.02,Mar 2021,3.0,,screener,,,,543436.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Wherrelz IT Solutions Ltd.,Wherrelz IT Solutions Ltd,match
INE0JJS01014,Clara Industries Ltd.,SME,,543435.0,2021-12-16,2021-12-21,2021-12-29,43.0,3.02,Fixed Price,BSE SME,Gretex Corporate,2021,Gretex Share Broking Pvt.Ltd.,chittorgarh,3.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,43.2,chittorgarh,45.3,chittorgarh,43.2,chittorgarh,44.0,chittorgarh,To Meet Working Capital Requirements | General Corporate Purposes,chittorgarh,3.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543435.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Clara Industries Ltd.,Clara Industries Ltd,match
INE505V01016,Euro Panel Products Ltd.,SME,EUROBOND,544461.0,2021-12-14,2021-12-16,2021-12-24,70.0,45.5,Fixed Price,NSE SME,Fedex Securities,2021,Rikhav Securities Ltd.,chittorgarh,43.0,chittorgarh,3.0,chittorgarh,6.5,chittorgarh,,,70.0,chittorgarh,73.5,chittorgarh,70.0,chittorgarh,71.4,chittorgarh,Meeting incremental working capital requirements | Repayment of unsecured loan availed by the company | General corporate purposes,chittorgarh,46.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUROBOND.NS,544461.BO,isin_authoritative,ISIN→symbol from official NSE list,match,,Euro Panel Products Ltd.,Euro Panel Products Limited,match
INE0I7D01019,Foce India Ltd.,SME,FOCE,,2021-12-13,2021-12-17,2021-12-28,225.0,29.03,Fixed Price,NSE SME,Mark Corporate,2021,Svcm Securities Pvt.Ltd.,chittorgarh,19.0,chittorgarh,9.0,chittorgarh,31.0,chittorgarh,,,225.0,chittorgarh,231.0,chittorgarh,225.0,chittorgarh,225.7,chittorgarh,To meet Working Capital Requirement | General Corporate Purpose,chittorgarh,29.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOCE.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Foce India Ltd.,Foce India Limited,match
INE0JM501013,Nupur Recyclers Ltd.,SME,NRL,,2021-12-13,2021-12-15,2021-12-23,60.0,34.2,Fixed Price,NSE SME,Corporate Capitalventures,2021,SS Corporate Securities Ltd.,chittorgarh,32.0,chittorgarh,2.0,chittorgarh,5.9,chittorgarh,,,74.0,chittorgarh,77.7,chittorgarh,70.35,chittorgarh,77.7,chittorgarh,To meet out the Working Capital requirements of the Company | To meet out the General Corporate Purposes,chittorgarh,34.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Nupur Recyclers Ltd.,Nupur Recyclers Limited,match
INE07L501010,DMR Hydroengineering & Infrastructures Ltd.,SME,,543410.0,2021-11-24,2021-11-29,2021-12-07,21.0,2.09,Fixed Price,BSE SME,Shreni Shares,2021,Shreni Shares Ltd.,chittorgarh,2.0,chittorgarh,0.4158,chittorgarh,20.8,chittorgarh,,,25.0,chittorgarh,26.25,chittorgarh,24.05,chittorgarh,26.25,chittorgarh,Funding working capital requirement | General corporate purposes,chittorgarh,2.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543410.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,DMR Hydroengineering & Infrastructures Ltd.,DMR Engineering Ltd,match
INE0JFE01012,Omnipotent Industries Ltd.,SME,,543400.0,2021-11-16,2021-11-22,2021-11-29,63.0,18.9,Fixed Price,BSE SME,Inventure Merchant Banker,2021,Sernet Financial Services Pvt.Ltd.,chittorgarh,18.0,chittorgarh,1.0,chittorgarh,5.3,chittorgarh,,,99.0,chittorgarh,99.0,chittorgarh,94.05,chittorgarh,94.05,chittorgarh,Repayment of Loans | Augmenting additional working capital requirements | General Corporate Purposes,chittorgarh,19.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543400.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Omnipotent Industries Ltd.,Omnipotent Industries Ltd,match
INE07GA01011,Suyog Gurbaxani Funicular Ropeways Ltd.,SME,,543391.0,2021-11-01,2021-11-08,2021-11-16,45.0,29.5,Fixed Price,BSE SME,Aryaman Financial,2021,Aryaman Capital Markets Ltd.,chittorgarh,5.0,chittorgarh,23.0,chittorgarh,79.3,chittorgarh,,,45.45,chittorgarh,45.45,chittorgarh,45.1,chittorgarh,45.1,chittorgarh,Repayment of loans | General Corporate Purposes,chittorgarh,29.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543391.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Suyog Gurbaxani Funicular Ropeways Ltd.,Suyog Gurbaxani Funicular Ropeways Ltd,match
INE0J6L01013,Nidan Laboratories & Healthcare Ltd.,SME,NIDAN,,2021-10-28,2021-11-02,2021-11-12,125.0,50.0,Fixed Price,NSE SME,First Overseas,2021,NNM Securities Pvt.Ltd.,chittorgarh,48.0,chittorgarh,2.0,chittorgarh,4.0,chittorgarh,,,123.9,chittorgarh,123.9,chittorgarh,117.75,chittorgarh,117.75,chittorgarh,Repayment of Loans | Additional Working Capital | General Corporate Expenses | To meet the expenses of the Issue,chittorgarh,50.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIDAN.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Nidan Laboratories & Healthcare Ltd.,Nidan Laboratories and Healthcare Limited,match
INE0J0B01017,Kotyark Industries Ltd.,SME,KOTYARK,544726.0,2021-10-21,2021-10-25,2021-11-02,51.0,11.26,Fixed Price,NSE SME,Beeline Broking,2021,Sunflower Broking Pvt.Ltd.,chittorgarh,11.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,51.0,chittorgarh,51.9,chittorgarh,48.45,chittorgarh,48.45,chittorgarh,To Meet Working Capital Requirement | General Corporate Expenses | Public Issue Expenses,chittorgarh,11.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOTYARK.NS,544726.BO,isin_authoritative,ISIN→symbol from official NSE list,match,,Kotyark Industries Ltd.,Kotyark Industries Limited,match
INE0GN101014,D.K.Enterprises Global Ltd.,SME,DKEGL,,2021-10-07,2021-10-12,2021-10-22,40.0,7.99,Fixed Price,NSE SME,Beeline Broking,2021,Nikunj Stock Brokers Ltd.,chittorgarh,8.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,42.0,chittorgarh,44.1,chittorgarh,41.0,chittorgarh,43.3,chittorgarh,"Acquisition of Land for new Manufacturing Plant at Baddi, Himachal Pradesh | Construction of Building and Civil Work for new Manufacturing Plant at Baddi, Himachal Pradesh | Purchase of Plant and Machinery at new Manufacturing Plant at Baddi, Himachal Pradesh | Incremental Working Capital Requirements | For General Corporate Purposes | Total",chittorgarh,8.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKEGL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,D.K.Enterprises Global Ltd.,D.K. Enterprises Global Limited,match
INE0IGO01011,Destiny Logistics & Infra Ltd.,SME,DESTINY,,2021-09-30,2021-10-05,2021-10-13,20.0,5.39,Fixed Price,NSE SME,Finshore Management,2021,Nikunj Stock Brokers Ltd.,chittorgarh,5.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,20.7,chittorgarh,20.7,chittorgarh,19.7,chittorgarh,19.7,chittorgarh,To meet Working Capital requirement | General Corporate Expenses | Public Issue Expenses,chittorgarh,5.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESTINY.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Destiny Logistics & Infra Ltd.,Destiny Logistics & Infra Limited,match
INE0DZ701010,Dynamic Services & Security Ltd.,SME,DYNAMIC,,2021-09-30,2021-10-05,2021-10-13,51.0,24.13,Fixed Price,NSE SME,Finshore Management,2021,Nikunj Stock Brokers Ltd.,chittorgarh,23.0,chittorgarh,1.0,chittorgarh,4.2,chittorgarh,,,53.0,chittorgarh,55.65,chittorgarh,50.35,chittorgarh,53.55,chittorgarh,To meet Working Capital Requirement | General Corporate Expenses | Public Issue Expenses,chittorgarh,24.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DYNAMIC.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Dynamic Services & Security Ltd.,Dynamic Services & Security Limited,match
INE0GD201014,Samor Reality Ltd.,SME,,543376.0,2021-09-30,2021-10-05,2021-10-13,62.0,8.06,Fixed Price,BSE SME,Beeline Broking,2021,Sunflower Broking Pvt.Ltd.,chittorgarh,8.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,64.8,chittorgarh,65.0,chittorgarh,62.35,chittorgarh,62.45,chittorgarh,Investment into our subsidiary namely M/s Samor & Motherland LLP (“SML”) | General Corporate Expenses | Public Issue Expenses,chittorgarh,8.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,9.64,,,0.14,,,0.1,,,0.07,,,3.1,,,7.34,,,10.87,,,-8.74,1.04,3.23,2.37,9.64,0.1,Mar 2021,1.0,,screener,,,,543376.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Samor Reality Ltd.,Samor Reality Ltd,match
INE0CWK01019,Adishakti Loha & Ispat Ltd.,SME,,543377.0,2021-09-30,2021-10-05,2021-10-13,11.0,2.0,Fixed Price,BSE SME,Turnaround Corporate,2021,NNM Securities Pvt.Ltd.,chittorgarh,2.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,12.0,chittorgarh,12.0,chittorgarh,11.4,chittorgarh,11.4,chittorgarh,To meet the incremental working capital requirements | General Corporate Purpose,chittorgarh,2.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543377.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Adishakti Loha & Ispat Ltd.,Adishakti Loha and Ispat Ltd,match
INE0H8H01019,CWD Ltd.,SME,,543378.0,2021-09-30,2021-10-05,2021-10-13,180.0,18.01,Fixed Price,BSE SME,Aryaman Financial,2021,Aryaman Capital Markets Ltd.,chittorgarh,14.0,chittorgarh,3.0,chittorgarh,16.7,chittorgarh,,,180.9,chittorgarh,189.0,chittorgarh,180.15,chittorgarh,180.6,chittorgarh,Security Deposit towards acquisition of Registered Office on a long term lease basis | Funding Working Capital requirements | General Corporate Purpose,chittorgarh,18.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,3.02,3.39,,1.02,1.39,,0.51,1.37,,3.19,0.99,,,,,,,,,,,-0.74,0.39,40.41,,,3.39,1.37,Mar 2021,2.0,,screener,,,,543378.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,CWD Ltd.,CWD Ltd,match
INE0I2F01015,Promax Power Ltd.,SME,,543375.0,2021-09-30,2021-10-04,2021-10-12,10.0,1.6,Fixed Price,BSE SME,Finshore Management,2021,Nikunj Stock Brokers Ltd.,chittorgarh,2.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,11.0,chittorgarh,11.55,chittorgarh,11.0,chittorgarh,11.55,chittorgarh,To meet Working Capital Requirement | General Corporate Expenses | Public Issue Expenses,chittorgarh,2.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543375.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Promax Power Ltd.,Promax Power Ltd,match
INE0I3Y01014,Bombay Metrics Supply Chain Ltd.,SME,BMETRICS,,2021-09-30,2021-10-04,2021-10-12,93.0,4.29,Fixed Price,NSE SME,Unistone Capital,2021,Rikhav Securities Ltd.,chittorgarh,4.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,98.3,chittorgarh,103.2,chittorgarh,98.3,chittorgarh,103.2,chittorgarh,Working Capital Requirements | General corporate purposes | Issue Expenses,chittorgarh,4.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMETRICS.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Bombay Metrics Supply Chain Ltd.,Bombay Metrics Supply Chain Limited,match
INE0HLJ01013,Shri Venkatesh Refineries Ltd.,SME,,543373.0,2021-09-29,2021-10-01,2021-10-11,40.0,11.71,Fixed Price,BSE SME,Hem Securities,2021,Hem Finlease Pvt.Ltd.,chittorgarh,11.0,chittorgarh,1.0,chittorgarh,8.3,chittorgarh,,,42.0,chittorgarh,43.5,chittorgarh,42.0,chittorgarh,42.1,chittorgarh,To meet Working Capital requirements | General Corporate Purpose,chittorgarh,12.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543373.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Shri Venkatesh Refineries Ltd.,Shri Venkatesh Refineries Ltd,match
INE02KC01010,Jainam Ferro Alloys (I) Ltd.,SME,JAINAM,,2021-09-28,2021-09-30,2021-10-08,70.0,19.61,Fixed Price,NSE SME,Hem Securities,2021,Hem Finlease Pvt.Ltd.,chittorgarh,8.0,chittorgarh,11.0,chittorgarh,55.0,chittorgarh,,,73.0,chittorgarh,76.65,chittorgarh,73.0,chittorgarh,73.1,chittorgarh,To meet Working Capital requirements | General Corporate Purpose,chittorgarh,20.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAINAM.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Jainam Ferro Alloys (I) Ltd.,Jainam Ferro Alloys (I) Limited,match
INE0H1201020,Getalong Enterprise Ltd.,SME,,543372.0,2021-09-27,2021-09-30,2021-10-08,69.0,5.18,Fixed Price,BSE SME,Shreni Shares,2021,Shreni Shares Ltd.,chittorgarh,5.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,73.05,chittorgarh,76.7,chittorgarh,72.1,chittorgarh,76.7,chittorgarh,Funding working capital requirements | General corporate purposes,chittorgarh,5.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543372.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Getalong Enterprise Ltd.,Getalong Enterprise Ltd,match
INE0GOJ01027,Quadpro ITeS Ltd.,SME,QUADPRO,,2021-09-20,2021-09-22,2021-09-30,20.0,14.1,Fixed Price,NSE SME,Beeline Broking,2021,Beeline Broking Ltd.,chittorgarh,12.0,chittorgarh,2.0,chittorgarh,14.3,chittorgarh,,,19.8,chittorgarh,20.0,chittorgarh,18.85,chittorgarh,19.85,chittorgarh,To Meet Capital Expenditure Requirements | Acquisitions and Other Strategic Initiatives | For General Corporate Purposes,chittorgarh,14.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUADPRO.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Quadpro ITeS Ltd.,Quadpro Ites Limited,match
INE0DLM01024,SBL Infratech Ltd.,SME,,543366.0,2021-09-16,2021-09-20,2021-09-28,111.0,2.49,Fixed Price,BSE SME,Novus Capital,2021,Nikunj Stock Brokers Ltd.,chittorgarh,2.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,130.0,chittorgarh,130.0,chittorgarh,125.0,chittorgarh,125.0,chittorgarh,To meet out the Working Capital requirements of the Company | To meet out the General Corporate Purposes,chittorgarh,2.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543366.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,SBL Infratech Ltd.,SBL Infratech Ltd,match
INE0FW001016,Markolines Traffic Controls Ltd.,SME,MARKOLINES,543364.0,2021-09-15,2021-09-20,2021-09-27,78.0,40.0,Fixed Price,BSE SME,Gretex Corporate,2021,Gretex Share Broking Pvt.Ltd.,chittorgarh,38.0,chittorgarh,2.0,chittorgarh,5.0,chittorgarh,,,62.2,chittorgarh,65.3,chittorgarh,59.1,chittorgarh,65.3,chittorgarh,Prepayment / Repayment of certain debt facilities availed by our company | Funding of Working Capital Requirements of our company | General Corporate Purposes,chittorgarh,40.0,chittorgarh,,,,,,,,,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,investorgain,,MARKOLINES.NS,543364.BO,isin_authoritative,ISIN→symbol from official NSE list,match,,Markolines Traffic Controls Ltd.,Markolines Pavement Technologies Limited,match
INE0GAO01018,Prevest Denpro Ltd.,SME,,543363.0,2021-09-15,2021-09-17,2021-09-27,84.0,26.61,Bookbuilding,BSE SME,Hem Securities,2021,Hem Finlease Pvt.Ltd.,chittorgarh,25.0,chittorgarh,2.0,chittorgarh,7.4,chittorgarh,7.58,chittorgarh,180.55,chittorgarh,189.55,chittorgarh,180.55,chittorgarh,189.55,chittorgarh,"Purchase of machineries, equipments and utilities for manufacturing of proposed additional line of products, R&D unit and existing manufacturing operations | General Corporate Purpose | To meet Issue Expenses",chittorgarh,27.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543363.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Prevest Denpro Ltd.,Prevest Denpro Ltd,match
INE0HQI01014,BEW Engineering Ltd.,SME,BEWLTD,,2021-09-02,2021-09-07,2021-09-16,58.0,3.97,Fixed Price,NSE SME,First Overseas,2021,NNM Securities Pvt.Ltd.,chittorgarh,4.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,127.6,chittorgarh,133.95,chittorgarh,127.6,chittorgarh,133.95,chittorgarh,"Meeting additional Working Capital Requirements, | General Corporate Purpose",chittorgarh,4.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEWLTD.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,BEW Engineering Ltd.,BEW Engineering Limited,match
INE0DTJ01015,Platinumone Business Services Ltd.,SME,,543352.0,2021-09-02,2021-09-07,2021-09-16,92.0,3.89,Fixed Price,BSE SME,Gretex Corporate,2021,Gretex Share Broking Pvt.Ltd.,chittorgarh,4.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,99.95,chittorgarh,104.9,chittorgarh,99.95,chittorgarh,104.9,chittorgarh,To Meet working capital requirement | General Corporate Purposes,chittorgarh,4.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543352.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Platinumone Business Services Ltd.,PlatinumOne Business Services Ltd,match
INE0GOA01018,Naapbooks Ltd.,SME,,543351.0,2021-09-01,2021-09-06,2021-09-15,74.0,3.99,Bookbuilding,BSE SME,GYR Capital,2021,Beeline Broking Ltd.,chittorgarh,4.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,77.0,chittorgarh,77.7,chittorgarh,74.0,chittorgarh,74.0,chittorgarh,Funding the working capital requirements of the company | Funding purchases of equipment; | Marketing initiatives; | General Corporate Purposes,chittorgarh,4.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543351.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Naapbooks Ltd.,Naapbooks Ltd,match
INE0HPK01012,DU Digital Technologies Ltd.,SME,DUDIGITAL,,2021-08-12,2021-08-17,2021-08-26,65.0,4.49,Fixed Price,NSE SME,Hem Securities,2021,Hem Finlease Pvt.Ltd.,chittorgarh,4.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,60.0,chittorgarh,63.0,chittorgarh,57.0,chittorgarh,63.0,chittorgarh,"To meet Working Capital requirements | To make investment in the Subsidiary Company, Dudigital Global LLC | General Corporate Purpose",chittorgarh,4.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DUDIGITAL.NS,,chittorgarh_symbol,Chittorgarh nse_symbol (ISIN not in NSE exchange list),unchecked,,DU Digital Technologies Ltd.,,no_ref
INE0EAX01014,Aashka Hospitals Ltd.,SME,,543346.0,2021-08-10,2021-08-24,2021-09-01,121.0,101.64,Fixed Price,BSE SME,Fedex Securities,2021,Rikhav Securities Ltd.,chittorgarh,60.0,chittorgarh,36.0,chittorgarh,35.3,chittorgarh,,,121.1,chittorgarh,121.1,chittorgarh,115.05,chittorgarh,115.05,chittorgarh,"Repayment / prepayment, in full or part, of certain borrowings availed by thr Company; | Funding of our inorganic growth initiatives | General corporate purposes",chittorgarh,102.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543346.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Aashka Hospitals Ltd.,Aashka Hospitals Ltd,match
INE00D001018,Rex Pipes & Cables Industries Ltd.,SME,REXPIPES,,2021-07-28,2021-08-02,2021-08-10,26.0,6.24,Fixed Price,NSE SME,Navigant Corporate,2021,New Berry Capitals Pvt. Ltd.,,6.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,26.7,chittorgarh,28.0,chittorgarh,26.5,chittorgarh,26.8,chittorgarh,To part finance the requirement of Incremental Working Capital | To meet General corporate purposes,chittorgarh,6.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REXPIPES.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Rex Pipes & Cables Industries Ltd.,Rex Pipes And Cables Industries Limited,match
INE0FFK01017,Network People Services Technologies Ltd.,SME,NPST,544396.0,2021-07-28,2021-08-02,2021-08-10,80.0,13.7,Bookbuilding,NSE SME,BOI Merchant Bankers,2021,Maverick Share Brokers Pvt.Ltd.,chittorgarh,13.0,chittorgarh,1.0,chittorgarh,7.1,chittorgarh,,,83.95,chittorgarh,83.95,chittorgarh,79.8,chittorgarh,79.9,chittorgarh,Development of TimePay® | Acquiring IT hardware and equipment’s | Marketing and promotion of TimePay® | General corporate purposes,chittorgarh,14.0,chittorgarh,,,,,,,,,,,,,,,,,,,,18.0,15.0,15.0,3.0,2.0,3.0,1.0,1.0,1.0,4.5,3.47,0.8,5.0,6.0,6.0,0.0,0.0,0.0,9.0,10.0,17.0,1.0,3.0,2.0,6.67,16.67,0.0,15.0,1.0,Mar 2021,3.0,,screener,,,NPST.NS,544396.BO,isin_authoritative,ISIN→symbol from official NSE list,match,,Network People Services Technologies Ltd.,Network People Services Technologies Limited,match
INE199P01028,Gretex Corporate Services Ltd.,SME,GCSL,543324.0,2021-07-27,2021-07-30,2021-08-09,170.0,5.13,Fixed Price,BSE SME,Aryaman Financial,2021,Intellect Stock Broking Ltd.,chittorgarh,4.0,chittorgarh,1.0,chittorgarh,20.0,chittorgarh,,,172.0,chittorgarh,180.6,chittorgarh,171.15,chittorgarh,180.6,chittorgarh,Payment of Security Deposit for renting of office space and | Working Capital Requirements | General Corporate Purposes,chittorgarh,5.0,chittorgarh,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-1.0,1.0,0.0,-2.0,1.0,0.2,-1.27,0.36,5.65,3.65,5.9,3.0,4.0,2.0,9.0,8.0,10.0,0.0,-0.0,1.0,33.33,16.95,0.34,3.0,1.0,Mar 2021,3.0,,screener,,,GCSL.NS,543324.BO,isin_authoritative,ISIN→symbol from official NSE list,match,,Gretex Corporate Services Ltd.,Gretex Corporate Services Limited,match
INE0C5901022,AA Plus Tradelink Ltd.,SME,,543319.0,2021-07-08,2021-07-13,2021-07-22,18.0,6.48,Fixed Price,BSE SME,Inventure Merchant Banker,2021,Sernet Financial Services Pvt.Ltd.,chittorgarh,6.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,17.5,chittorgarh,17.5,chittorgarh,17.5,chittorgarh,17.5,chittorgarh,Augmenting additional working capital requirements | General Corporate Purposes,chittorgarh,6.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543319.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,AA Plus Tradelink Ltd.,AA Plus Tradelink Ltd,match
